borough,neighborhood,bin,numfloors,house_number,street_name,full_street_name,zipcode,full_address,streetview_image_usable_flag,streetview_stairs_detected,streetview_gate_detected,streetview_ramp_or_barrier_detected,streetview_amr_can_reach_door_flag,car_ai_penalty_s,car_streetview_stairs_present_R,car_streetview_gate_present_R,car_streetview_ramp_or_barrier_present_R,car_streetview_access_barrier_score_R,amr_streetview_stairs_present_R,amr_streetview_gate_present_R,amr_streetview_ramp_or_barrier_present_R,amr_streetview_access_barrier_score_R,streetview_access_barrier_score_R
Manhattan,Hell's Kitchen,1026055,12.0,308.0,58,W  58 ST,10019.0,308 W  58 ST,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031450,4.0,45.0,87,W  87 ST,10024.0,45 W  87 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015873,14.0,17.0,34,W  34 ST,10001.0,17 W  34 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015494,11.0,15.0,20,W  20 ST,10011.0,15 W  20 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012600,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015127,26.0,128.0,29,W  29 ST,10001.0,128 W  29 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030734,9.0,250.0,75,W  75 ST,10023.0,250 W  75 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014062,6.0,228.0,8,8 AVE,10011.0,228 8 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014183,5.0,266.0,25,W  25 ST,10001.0,266 W  25 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031741,9.0,55.0,95,W  95 ST,10025.0,55 W  95 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012266,2.0,164.0,12,12 AVE,10011.0,164 12 AVE,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031387,5.0,50.0,86,W  86 ST,10024.0,50 W  86 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1028947,1.0,122.0,69,W  69 ST,10023.0,122 W  69 ST,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1020574,5.0,341.0,22,E  22 ST,10010.0,341 E  22 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1029780,4.0,107.0,70,W  70 ST,10023.0,107 W  70 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031559,4.0,31.0,89,W  89 ST,10024.0,31 W  89 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1017889,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1029638,4.0,129.0,69,W  69 ST,10023.0,129 W  69 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012825,4.0,250.0,10,10 AVE,10001.0,250 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016162,5.0,13.0,19,E  19 ST,10003.0,13 E  19 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1014494,5.0,606.0,8,8 AVE,10018.0,606 8 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1028768,5.0,10.0,76,W  76 ST,10023.0,10 W  76 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Chelsea-Hudson Yards,1012621,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031042,5.0,41.0,RIVERSIDE,RIVERSIDE DR,10023.0,41 RIVERSIDE DR,True,True,False,True,True,30,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015825,5.0,10.0,32,W  32 ST,10001.0,10 W  32 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030903,12.0,2201.0,BROADWAY,BROADWAY,10024.0,2201 BROADWAY,True,True,False,True,True,30,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026622,4.0,442.0,49,W  49 ST,10019.0,442 W  49 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026412,6.0,411.0,44,W  44 ST,10036.0,411 W  44 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1030528,5.0,258.0,73,W  73 ST,10023.0,258 W  73 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1015920,12.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1019554,3.0,209.0,17,E  17 ST,10003.0,209 E  17 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1018019,4.0,161.0,22,E  22 ST,10010.0,161 E  22 ST,True,True,False,False,True,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1014475,16.0,257.0,38,W  38 ST,10018.0,257 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030235,5.0,169.0,78,W  78 ST,10024.0,169 W  78 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1030195,4.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1014460,45.0,512.0,7,7 AVE,10018.0,512 7 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1012985,5.0,507.0,9,9 AVE,10018.0,507 9 AVE,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1024997,3.0,354.0,45,W  45 ST,10036.0,354 W  45 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1027154,6.0,630.0,55,W  55 ST,10019.0,630 W  55 ST,True,False,True,True,True,25,0,1,1,0.6666666666666666,0,1,1,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031666,4.0,49.0,94,W  94 ST,10025.0,49 W  94 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026648,4.0,725.0,9,9 AVE,10019.0,725 9 AVE,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015624,24.0,1134.0,BROADWAY,BROADWAY,10010.0,1134 BROADWAY,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015680,12.0,31.0,27,W  27 ST,10001.0,31 W  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014595,6.0,150.0,17,W  17 ST,10011.0,150 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1015987,5.0,1020.0,OF THE AMERICAS,AVE OF THE AMERICAS,10018.0,1020 AVE OF THE AMERICAS,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030386,3.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026434,4.0,403.0,44,W  44 ST,10036.0,403 W  44 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026371,6.0,410.0,44,W  44 ST,10036.0,410 W  44 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1020408,6.0,342.0,15,E  15 ST,10003.0,342 E  15 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015373,4.0,53.0,16,W  16 ST,10011.0,53 W  16 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013241,4.0,158.0,9,9 AVE,10011.0,158 9 AVE,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015577,1.0,67.0,23,W  23 ST,10010.0,67 W  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015158,12.0,145.0,30,W  30 ST,10001.0,145 W  30 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014653,8.0,123.0,17,W  17 ST,10011.0,123 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030059,4.0,135.0,74,W  74 ST,10023.0,135 W  74 ST,True,True,True,True,True,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Upper West Side-Lincoln Square,1028618,31.0,115.0,CENTRAL,CENTRAL PARK W,10023.0,115 CENTRAL PARK W,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1030220,4.0,124.0,78,W  78 ST,10024.0,124 W  78 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1028800,4.0,49.0,76,W  76 ST,10023.0,49 W  76 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012807,5.0,410.0,25,W  25 ST,10001.0,410 W  25 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015068,12.0,115.0,27,W  27 ST,10001.0,115 W  27 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1014177,5.0,226.0,25,W  25 ST,10001.0,226 W  25 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Chelsea-Hudson Yards,1014134,6.0,248.0,23,W  23 ST,10011.0,248 W  23 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013513,3.5,361.0,30,W  30 ST,10001.0,361 W  30 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1028559,4.0,21.0,70,W  70 ST,10023.0,21 W  70 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015842,,99.0,32,W  32 ST,10001.0,99 W  32 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1020424,4.0,271.0,1,1 AVE,10003.0,271 1 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1015246,2.0,126.0,37,W  37 ST,10018.0,126 W  37 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1017932,12.0,24.0,GRAMERCY,GRAMERCY PARK S,10003.0,24 GRAMERCY PARK S,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1023163,46.0,101.0,53,W  53 ST,10019.0,101 W  53 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1017203,4.0,27.0,37,E  37 ST,10016.0,27 E  37 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013343,4.0,359.0,22,W  22 ST,10011.0,359 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013799,3.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1025217,,350.0,52,W  52 ST,10019.0,350 W  52 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016246,6.0,21.0,21,E  21 ST,10010.0,21 E  21 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013333,4.0,346.0,22,W  22 ST,10011.0,346 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1024916,4.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1029887,4.0,101.0,71,W  71 ST,10023.0,101 W  71 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012658,5.0,454.0,22,W  22 ST,10011.0,454 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1024992,3.0,300.0,45,W  45 ST,10036.0,300 W  45 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1027016,5.0,515.0,48,W  48 ST,10036.0,515 W  48 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020403,5.0,347.0,14,E  14 ST,10003.0,347 E  14 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030180,4.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1017187,15.0,16.0,37,E  37 ST,10016.0,16 E  37 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1019572,4.0,222.0,18,E  18 ST,10003.0,222 E  18 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1023388,12.0,158.0,55,W  55 ST,10019.0,158 W  55 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031235,9.0,36.0,84,W  84 ST,10024.0,36 W  84 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015070,11.0,109.0,27,W  27 ST,10001.0,109 W  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028950,34.0,155.0,68,W  68 ST,10023.0,155 W  68 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1018124,4.0,111.0,26,E  26 ST,10010.0,111 E  26 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031434,4.0,70.0,87,W  87 ST,10024.0,70 W  87 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026448,5.0,423.0,45,W  45 ST,10036.0,423 W  45 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015587,10.0,40.0,24,W  24 ST,10010.0,40 W  24 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1015997,16.0,29.0,38,W  38 ST,10018.0,29 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1014338,16.0,251.0,30,W  30 ST,10001.0,251 W  30 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026968,4.0,659.0,10,10 AVE,10036.0,659 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012624,5.0,441.0,21,W  21 ST,10011.0,441 W  21 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015033,6.0,,,,,,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012835,,432.0,31,W  31 ST,10001.0,432 W  31 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016130,7.0,33.0,17,E  17 ST,10003.0,33 E  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013210,4.0,335.0,19,W  19 ST,10011.0,335 W  19 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013304,5.0,303.0,21,W  21 ST,10011.0,303 W  21 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015061,23.0,158.0,28,W  28 ST,10001.0,158 W  28 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015833,10.0,1265.0,BROADWAY,BROADWAY,10001.0,1265 BROADWAY,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013069,5.0,357.0,17,W  17 ST,10011.0,357 W  17 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013215,3.0,325.0,19,W  19 ST,10011.0,325 W  19 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031335,5.0,70.0,85,W  85 ST,10024.0,70 W  85 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1018088,12.0,104.0,25,E  25 ST,10010.0,104 E  25 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1022573,16.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015863,1.0,34.0,34,W  34 ST,10001.0,34 W  34 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031617,4.0,63.0,90,W  90 ST,10024.0,63 W  90 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1030890,5.0,204.0,78,W  78 ST,10024.0,204 W  78 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1025115,5.0,350.0,48,W  48 ST,10036.0,350 W  48 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031560,4.0,27.0,89,W  89 ST,10024.0,27 W  89 ST,True,True,False,True,False,30,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1018057,1.0,32.0,LEXINGTON,LEXINGTON AVE,10010.0,32 LEXINGTON AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1024949,5.0,326.0,43,W  43 ST,10036.0,326 W  43 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012971,5.0,449.0,37,W  37 ST,10018.0,449 W  37 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012662,3.0,188.0,10,10 AVE,10011.0,188 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028543,5.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015069,4.0,113.0,27,W  27 ST,10001.0,113 W  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026391,3.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020541,1.0,351.0,1,1 AVE,10010.0,351 1 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014954,6.0,102.0,24,W  24 ST,10011.0,102 W  24 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031443,5.0,65.0,87,W  87 ST,10024.0,65 W  87 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013590,16.0,347.0,36,W  36 ST,10018.0,347 W  36 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028519,4.0,42.0,70,W  70 ST,10023.0,42 W  70 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1014110,6.0,255.0,22,W  22 ST,10011.0,255 W  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1030893,6.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026798,4.0,,,,,,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Gramercy,1018127,3.0,121.0,26,E  26 ST,10010.0,121 E  26 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1028697,4.0,51.0,74,W  74 ST,10023.0,51 W  74 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026573,5.0,406.0,48,W  48 ST,10036.0,406 W  48 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015524,6.0,45.0,21,W  21 ST,10010.0,45 W  21 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013471,5.0,,,,,,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Chelsea-Hudson Yards,1013237,4.0,352.0,20,W  20 ST,10011.0,352 W  20 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020524,4.0,335.0,1,1 AVE,10003.0,335 1 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018173,5.0,101.0,LEXINGTON,LEXINGTON AVE,10016.0,101 LEXINGTON AVE,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026874,5.0,456.0,57,W  57 ST,10019.0,456 W  57 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1013000,4.0,537.0,9,9 AVE,10018.0,537 9 AVE,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
